"Category","Sector code","Product code","Product desc","Product Brief Description","Unit","Country","Period","MP Market Price"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","HU","201305","58,24"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201305","44,83"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201305","71,83"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201305","42,03"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","EU","201305","68,01"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","BE","201305","70,81"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201305","53,81"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","DE","201305","58,29"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","IT","201305","93,00"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","AT","201305","79,50"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","PL","201305","44,22"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201305","86,49"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","GR","201305","92,50"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201305","83,44"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201305","86,96"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201305","86,33"
"Fruit products","FRL","POMSHA","Apples Shampion","Apples - Pommes, Shampion, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201305","42,33"
"Fruit products","FRL","POMSHA","Apples Shampion","Apples - Pommes, Shampion, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201305","42,33"
"Fruit products","FRL","AVOHAS","Avocados","Avocados - Avocats,  Hass - Cat. I - Cal. 16-20","€/100 kg net weight","EU","201304","196,45"
"Fruit products","FRL","AVOHAS","Avocados","Avocados - Avocats,  Hass - Cat. I - Cal. 16-20","€/100 kg net weight","ES","201304","196,45"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","201304","75,05"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","GR","201304","56,50"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","201304","82,48"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","201304","66,20"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","EU","201304","223,91"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","DE","201304","501,44"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","ES","201304","84,54"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","FR","201304","450,00"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","IT","201304","187,50"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","NL","201304","402,47"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","PT","201304","270,00"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","UK","201304","324,59"
"Fruit products","FRL","KIWHAY","Kiwis","Kiwis - Kiwis, Hayward - Cat. I - Cal. 105-125","€/100 kg net weight","EU","201304","101,56"
"Fruit products","FRL","KIWHAY","Kiwis","Kiwis - Kiwis, Hayward - Cat. I - Cal. 105-125","€/100 kg net weight","GR","201304","104,60"
"Fruit products","FRL","KIWHAY","Kiwis","Kiwis - Kiwis, Hayward - Cat. I - Cal. 105-125","€/100 kg net weight","IT","201304","100,61"
"Fruit products","FRL","KIWHAY","Kiwis","Kiwis - Kiwis, Hayward - Cat. I - Cal. 105-125","€/100 kg net weight","PT","201304","115,00"
"Fruit products","FRL","MANCL1","Mandarins","Mandarins - Mandarines, Cat. I - Cal. 1x-2","€/100 kg net weight","EU","201304","79,86"
"Fruit products","FRL","MANCL1","Mandarins","Mandarins - Mandarines, Cat. I - Cal. 1x-2","€/100 kg net weight","ES","201304","87,67"
"Fruit products","FRL","MANCL1","Mandarins","Mandarins - Mandarines, Cat. I - Cal. 1x-2","€/100 kg net weight","PT","201304","62,00"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","EU","201304","215,00"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","ES","201304","215,00"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","EU","201304","110,27"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","BE","201304","116,08"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","ES","201304","93,36"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","FR","201304","165,80"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","IT","201304","107,70"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","NL","201304","121,02"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","PL","201304","89,40"
"Fruit products","FRL","POMBRA","Apples Braeburn","Apples - Pommes, Braeburn, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","73,87"
"Fruit products","FRL","POMBRA","Apples Braeburn","Apples - Pommes, Braeburn, Cat. I - Cal. 70-80","€/100 kg net weight","DE","201304","63,30"
"Fruit products","FRL","POMBRA","Apples Braeburn","Apples - Pommes, Braeburn, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201304","84,00"
"Fruit products","FRL","POMBRA","Apples Braeburn","Apples - Pommes, Braeburn, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201304","43,51"
"Fruit products","FRL","POMBRA","Apples Braeburn","Apples - Pommes, Braeburn, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201304","74,80"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","52,03"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","DE","201304","64,22"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201304","108,45"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201304","34,37"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","74,37"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201304","57,00"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","DE","201304","64,61"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201304","90,65"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201304","87,76"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201304","71,80"
"Fruit products","FRL","POMFUJ","Apples Fuji","Apples - Pommes, Fuji, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","98,43"
"Fruit products","FRL","POMFUJ","Apples Fuji","Apples - Pommes, Fuji, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201304","97,42"
"Fruit products","FRL","POMFUJ","Apples Fuji","Apples - Pommes, Fuji, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201304","98,00"
"Fruit products","FRL","POMFUJ","Apples Fuji","Apples - Pommes, Fuji, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201304","113,32"
"Fruit products","FRL","POMFUJ","Apples Fuji","Apples - Pommes, Fuji, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201304","87,60"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","78,58"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","FR","201304","117,25"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201304","91,00"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","HU","201304","48,01"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201304","63,02"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201304","74,00"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201304","41,52"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","PT","201304","65,00"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","66,25"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201304","50,29"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","DE","201304","52,69"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","GR","201304","80,90"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201304","77,04"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","FR","201304","87,17"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201304","79,50"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","HU","201304","46,51"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201304","50,06"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201304","70,00"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201304","42,58"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","PT","201304","70,00"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","RO","201304","64,10"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","97,55"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","GR","201304","74,30"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201304","87,41"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","FR","201304","114,83"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201304","87,50"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","40,66"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201304","44,79"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","HU","201304","45,90"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201304","55,51"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201304","69,80"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201304","29,08"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","60,86"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","BE","201304","63,25"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201304","48,90"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","DE","201304","53,90"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","IT","201304","93,00"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","HU","201304","46,63"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","AT","201304","72,60"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","PL","201304","32,04"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","85,83"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","GR","201304","90,30"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201304","87,63"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201304","85,50"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201304","82,20"
"Fruit products","FRL","POMSHA","Apples Shampion","Apples - Pommes, Shampion, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201304","31,67"
"Fruit products","FRL","POMSHA","Apples Shampion","Apples - Pommes, Shampion, Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201304","49,79"
"Fruit products","FRL","POMSHA","Apples Shampion","Apples - Pommes, Shampion, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201304","28,81"
"Fruit products","FRL","AVOHAS","Avocados","Avocados - Avocats,  Hass - Cat. I - Cal. 16-20","€/100 kg net weight","EU","201303","195,00"
"Fruit products","FRL","AVOHAS","Avocados","Avocados - Avocats,  Hass - Cat. I - Cal. 16-20","€/100 kg net weight","ES","201303","195,00"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","201303","71,67"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","GR","201303","55,94"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","201303","74,31"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","201303","70,38"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","EU","201303","80,25"
